videoID,url,timestamp,caption,matching_score,desirable_filtering,shot_boundary_detection,timestamp_raw
1iO2qYIy9_I_head,https://www.youtube.com/watch?v=1iO2qYIy9_I,"[['0:00:11.344', '0:00:16.544']]",['Two women are sitting on a black leather couch and discussing how to overcome a fitness plateau.'],[0.472900390625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:11.344', '0:00:16.544']]"
1iO2qYIy9_I_tail,https://www.youtube.com/watch?v=1iO2qYIy9_I,"[['0:00:54.192', '0:00:59.392']]",['Two women are sitting on a black leather couch and discussing how to overcome a fitness plateau.'],[0.472900390625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:54.192', '0:00:59.392']]"
1w6n0HRa_Bk_head,https://www.youtube.com/watch?v=1w6n0HRa_Bk,"[['0:00:05.972', '0:00:11.172']]",['A man is sitting at a table and demonstrating how to use a keypad lock.'],[0.471435546875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
1w6n0HRa_Bk_tail,https://www.youtube.com/watch?v=1w6n0HRa_Bk,"[['0:00:48.820', '0:00:54.020']]",['A man is sitting at a table and demonstrating how to use a keypad lock.'],[0.471435546875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
1wj-zixnz2s_head,https://www.youtube.com/watch?v=1wj-zixnz2s,"[['0:00:06.000', '0:00:11.200']]",['It is a video on how to perform cpr on an adult and child.'],[0.4716796875],['desirable'],"[[['0:00:00.000', '0:00:04.966'], ['0:00:05.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
1wj-zixnz2s_tail,https://www.youtube.com/watch?v=1wj-zixnz2s,"[['0:00:48.800', '0:00:54.000']]",['It is a video on how to perform cpr on an adult and child.'],[0.4716796875],['desirable'],"[[['0:00:00.000', '0:00:04.966'], ['0:00:05.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
282A49hBPu0_head,https://www.youtube.com/watch?v=282A49hBPu0,"[['0:00:11.520', '0:00:16.720']]",['A woman sitting in a chair with a sign that says diy mini-spoon-marking ring.'],[0.4423828125],['desirable'],"[[['0:00:00.000', '0:00:22.600'], ['0:00:22.640', '0:00:23.560'], ['0:00:23.640', '0:00:47.960']]]","[['0:00:11.520', '0:00:16.720']]"
282A49hBPu0_tail,https://www.youtube.com/watch?v=282A49hBPu0,"[['0:00:54.320', '0:00:59.520']]",['A woman sitting in a chair with a sign that says diy mini-spoon-marking ring.'],[0.4423828125],['desirable'],"[[['0:00:00.000', '0:00:22.600'], ['0:00:22.640', '0:00:23.560'], ['0:00:23.640', '0:00:47.960']]]","[['0:00:54.320', '0:00:59.520']]"
286ff3Q1r0s_head,https://www.youtube.com/watch?v=286ff3Q1r0s,"[['0:00:05.972', '0:00:11.172']]","['A man in a black sweater is sitting in front of a monitor with multiple computer screens displaying stock market data, and he is giving a lecture on how to defend against digital attacks.']",[0.449462890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
286ff3Q1r0s_tail,https://www.youtube.com/watch?v=286ff3Q1r0s,"[['0:00:48.820', '0:00:54.020']]","['A man in a black sweater is sitting in front of a monitor with multiple computer screens displaying stock market data, and he is giving a lecture on how to defend against digital attacks.']",[0.449462890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
2AYMaYtxKf0_head,https://www.youtube.com/watch?v=2AYMaYtxKf0,"[['0:00:05.972', '0:00:11.172']]",['The speaker is discussing how to solve quadratic equations by completing squares.'],[0.439453125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
2AYMaYtxKf0_tail,https://www.youtube.com/watch?v=2AYMaYtxKf0,"[['0:00:48.820', '0:00:54.020']]",['The speaker is discussing how to solve quadratic equations by completing squares.'],[0.439453125],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
2RdTRdjQ1ew_head,https://www.youtube.com/watch?v=2RdTRdjQ1ew,"[['0:00:05.972', '0:00:11.172']]",['A man is standing in front of a whiteboard and explaining how to use a backwash filter.'],[0.482421875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
2RdTRdjQ1ew_tail,https://www.youtube.com/watch?v=2RdTRdjQ1ew,"[['0:00:48.820', '0:00:54.020']]",['A man is standing in front of a whiteboard and explaining how to use a backwash filter.'],[0.482421875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
2UHp8UmxS7s_head,https://www.youtube.com/watch?v=2UHp8UmxS7s,"[['0:00:21.621', '0:00:26.821']]",['The person is using cotton crochet thread on an addi machine and explains how to handle it properly.'],[0.4462890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:21.621', '0:00:26.821']]"
2UHp8UmxS7s_tail,https://www.youtube.com/watch?v=2UHp8UmxS7s,"[['0:01:04.469', '0:01:09.669']]",['The person is using cotton crochet thread on an addi machine and explains how to handle it properly.'],[0.4462890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:01:04.469', '0:01:09.669']]"
2XtToAQ6fR8_head,https://www.youtube.com/watch?v=2XtToAQ6fR8,"[['0:00:05.972', '0:00:11.172']]",['The person is demonstrating how to thread a needle for hand sewing by stretching out the thread and cutting it on an angle to make it easier to sew.'],[0.46875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
2XtToAQ6fR8_tail,https://www.youtube.com/watch?v=2XtToAQ6fR8,"[['0:00:48.820', '0:00:54.020']]",['The person is demonstrating how to thread a needle for hand sewing by stretching out the thread and cutting it on an angle to make it easier to sew.'],[0.46875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
2csSyAoc0R4_head,https://www.youtube.com/watch?v=2csSyAoc0R4,"[['0:00:02.969', '0:00:08.169']]",['How to draw geometry angles on a whiteboard.'],[0.44775390625],['desirable'],"[[['0:00:00.000', '0:00:24.024']]]","[['0:00:02.969', '0:00:08.169']]"
2csSyAoc0R4_tail,https://www.youtube.com/watch?v=2csSyAoc0R4,"[['0:00:21.760', '0:00:26.960']]",['How to draw geometry angles on a whiteboard.'],[0.44775390625],['desirable'],"[[['0:00:00.000', '0:00:24.024']]]","[['0:00:21.760', '0:00:26.960']]"
2mbtC0mbXhk_head,https://www.youtube.com/watch?v=2mbtC0mbXhk,"[['0:00:12.053', '0:00:17.253']]",['A man is cutting a piece of wood on a table using a saw guide.'],[0.453369140625],['desirable'],"[[['0:00:00.000', '0:00:39.372'], ['0:00:39.456', '0:00:48.006']]]","[['0:00:12.053', '0:00:17.253']]"
2mbtC0mbXhk_tail,https://www.youtube.com/watch?v=2mbtC0mbXhk,"[['0:00:54.901', '0:01:00.101']]",['A man is cutting a piece of wood on a table using a saw guide.'],[0.453369140625],['desirable'],"[[['0:00:00.000', '0:00:39.372'], ['0:00:39.456', '0:00:48.006']]]","[['0:00:54.901', '0:01:00.101']]"
2tsA9-kcYB8_head,https://www.youtube.com/watch?v=2tsA9-kcYB8,"[['0:00:06.000', '0:00:11.200']]",['A piece of paper with instructions on how to make a charm bracelet.'],[0.42431640625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
2tsA9-kcYB8_tail,https://www.youtube.com/watch?v=2tsA9-kcYB8,"[['0:00:48.800', '0:00:54.000']]",['A piece of paper with instructions on how to make a charm bracelet.'],[0.42431640625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
31B8RHWNesY_head,https://www.youtube.com/watch?v=31B8RHWNesY,"[['0:00:06.000', '0:00:11.200']]","['A woman is in a pottery studio, and she is demonstrating how to prepare pots for glazing.']",[0.480712890625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
31B8RHWNesY_tail,https://www.youtube.com/watch?v=31B8RHWNesY,"[['0:00:48.800', '0:00:54.000']]","['A woman is in a pottery studio, and she is demonstrating how to prepare pots for glazing.']",[0.480712890625],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
32OeA4M4j3A_head,https://www.youtube.com/watch?v=32OeA4M4j3A,"[['0:00:05.983', '0:00:11.183']]","['A man is standing in a field with a paraglider wing above his head, and he is explaining how to pack the wing into a small bag.']",[0.43896484375],['desirable'],"[[['0:00:00.000', '0:00:48.066']]]","[['0:00:05.983', '0:00:11.183']]"
32OeA4M4j3A_tail,https://www.youtube.com/watch?v=32OeA4M4j3A,"[['0:00:48.816', '0:00:54.016']]","['A man is standing in a field with a paraglider wing above his head, and he is explaining how to pack the wing into a small bag.']",[0.43896484375],['desirable'],"[[['0:00:00.000', '0:00:48.066']]]","[['0:00:48.816', '0:00:54.016']]"
32oiY-KF664_head,https://www.youtube.com/watch?v=32oiY-KF664,"[['0:00:04.971', '0:00:10.171']]",['The speaker is demonstrating how to properly water a flower arrangement.'],[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:39.739']]]","[['0:00:04.971', '0:00:10.171']]"
32oiY-KF664_tail,https://www.youtube.com/watch?v=32oiY-KF664,"[['0:00:39.544', '0:00:44.744']]",['The speaker is demonstrating how to properly water a flower arrangement.'],[0.44580078125],['desirable'],"[[['0:00:00.000', '0:00:39.739']]]","[['0:00:39.544', '0:00:44.744']]"
33Z2SjZIRas_head,https://www.youtube.com/watch?v=33Z2SjZIRas,"[['0:00:02.569', '0:00:07.769']]","[""The speaker is discussing how to make a difference in children's lives through school lunch programs.""]",[0.432861328125],['desirable'],"[[['0:00:00.000', '0:00:07.774'], ['0:00:07.841', '0:00:11.011'], ['0:00:11.044', '0:00:13.380'], ['0:00:13.413', '0:00:15.882'], ['0:00:15.915', '0:00:18.184'], ['0:00:18.218', '0:00:20.587']]]","[['0:00:02.569', '0:00:07.769']]"
33Z2SjZIRas_tail,https://www.youtube.com/watch?v=33Z2SjZIRas,"[['0:00:17.989', '0:00:23.189']]","[""The speaker is discussing how to make a difference in children's lives through school lunch programs.""]",[0.432861328125],['desirable'],"[[['0:00:00.000', '0:00:07.774'], ['0:00:07.841', '0:00:11.011'], ['0:00:11.044', '0:00:13.380'], ['0:00:13.413', '0:00:15.882'], ['0:00:15.915', '0:00:18.184'], ['0:00:18.218', '0:00:20.587']]]","[['0:00:17.989', '0:00:23.189']]"
3JGfH9hEZZ4_head,https://www.youtube.com/watch?v=3JGfH9hEZZ4,"[['0:00:10.944', '0:00:16.144']]","['The video is about how to create a hammered texture on metal stamping using a chasing hammer, a steel bench block, and a rubber pad.']",[0.470947265625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:10.944', '0:00:16.144']]"
3JGfH9hEZZ4_tail,https://www.youtube.com/watch?v=3JGfH9hEZZ4,"[['0:00:53.792', '0:00:58.992']]","['The video is about how to create a hammered texture on metal stamping using a chasing hammer, a steel bench block, and a rubber pad.']",[0.470947265625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:53.792', '0:00:58.992']]"
3KoxCCoUq_c_head,https://www.youtube.com/watch?v=3KoxCCoUq_c,"[['0:00:13.713', '0:00:18.913']]",['A man is using a circular saw to cut a piece of wood on a table with guide strips that keep the track in place and prevent sawdust from getting in the way.'],[0.450927734375],['desirable'],"[[['0:00:00.000', '0:00:11.544'], ['0:00:11.578', '0:00:16.883'], ['0:00:16.916', '0:00:20.487'], ['0:00:20.520', '0:00:34.067']]]","[['0:00:13.713', '0:00:18.913']]"
3KoxCCoUq_c_tail,https://www.youtube.com/watch?v=3KoxCCoUq_c,"[['0:00:42.581', '0:00:47.781']]",['A man is using a circular saw to cut a piece of wood on a table with guide strips that keep the track in place and prevent sawdust from getting in the way.'],[0.450927734375],['desirable'],"[[['0:00:00.000', '0:00:11.544'], ['0:00:11.578', '0:00:16.883'], ['0:00:16.916', '0:00:20.487'], ['0:00:20.520', '0:00:34.067']]]","[['0:00:42.581', '0:00:47.781']]"
3L3acYtsTkE_head,https://www.youtube.com/watch?v=3L3acYtsTkE,"[['0:00:05.985', '0:00:11.185']]",['The person is teaching how to make a lariat loop using a piece of string.'],[0.455810546875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:05.985', '0:00:11.185']]"
3L3acYtsTkE_tail,https://www.youtube.com/watch?v=3L3acYtsTkE,"[['0:00:48.812', '0:00:54.012']]",['The person is teaching how to make a lariat loop using a piece of string.'],[0.455810546875],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:48.812', '0:00:54.012']]"
3PEVW3fSQPk_head,https://www.youtube.com/watch?v=3PEVW3fSQPk,"[['0:00:03.360', '0:00:08.560']]",['A man is standing in front of a whiteboard and talking about how to program a remote control for blinds.'],[0.482421875],['desirable'],"[[['0:00:00.000', '0:00:26.960']]]","[['0:00:03.360', '0:00:08.560']]"
3PEVW3fSQPk_tail,https://www.youtube.com/watch?v=3PEVW3fSQPk,"[['0:00:25.160', '0:00:30.360']]",['A man is standing in front of a whiteboard and talking about how to program a remote control for blinds.'],[0.482421875],['desirable'],"[[['0:00:00.000', '0:00:26.960']]]","[['0:00:25.160', '0:00:30.360']]"
3R94ERNY-pw_head,https://www.youtube.com/watch?v=3R94ERNY-pw,"[['0:00:16.000', '0:00:21.200']]",['The person is holding a snorkel mask and explaining how to use it.'],[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:16.000', '0:00:21.200']]"
3R94ERNY-pw_tail,https://www.youtube.com/watch?v=3R94ERNY-pw,"[['0:00:58.800', '0:01:04.000']]",['The person is holding a snorkel mask and explaining how to use it.'],[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:58.800', '0:01:04.000']]"
3UVoRws1Zbk_head,https://www.youtube.com/watch?v=3UVoRws1Zbk,"[['0:00:05.972', '0:00:11.172']]",['It is a tutorial on how to knit with two needles using a small zigzag stitch.'],[0.462890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
3UVoRws1Zbk_tail,https://www.youtube.com/watch?v=3UVoRws1Zbk,"[['0:00:48.820', '0:00:54.020']]",['It is a tutorial on how to knit with two needles using a small zigzag stitch.'],[0.462890625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
3bjNVuzieqQ_head,https://www.youtube.com/watch?v=3bjNVuzieqQ,"[['0:00:05.972', '0:00:11.172']]",['A person is holding a water filter and demonstrating how to use it.'],[0.44140625],['desirable'],"[[['0:00:00.000', '0:00:34.834'], ['0:00:34.901', '0:00:45.045'], ['0:00:45.111', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
3bjNVuzieqQ_tail,https://www.youtube.com/watch?v=3bjNVuzieqQ,"[['0:00:48.820', '0:00:54.020']]",['A person is holding a water filter and demonstrating how to use it.'],[0.44140625],['desirable'],"[[['0:00:00.000', '0:00:34.834'], ['0:00:34.901', '0:00:45.045'], ['0:00:45.111', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
3byw8uOj5Wk_head,https://www.youtube.com/watch?v=3byw8uOj5Wk,"[['0:00:05.972', '0:00:11.172']]","['A man is sitting at a desk with a computer and a camera in front of him, he is talking about how to make money in photography by using strobes.']",[0.46435546875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
3byw8uOj5Wk_tail,https://www.youtube.com/watch?v=3byw8uOj5Wk,"[['0:00:48.820', '0:00:54.020']]","['A man is sitting at a desk with a computer and a camera in front of him, he is talking about how to make money in photography by using strobes.']",[0.46435546875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
3gkf9FluVaU_head,https://www.youtube.com/watch?v=3gkf9FluVaU,"[['0:00:01.466', '0:00:06.666']]",['A hand with the words peek - a - boo easter bunny nail tutorial.'],[0.463134765625],['desirable'],"[[['0:00:00.000', '0:00:00.133'], ['0:00:00.166', '0:00:01.800'], ['0:00:01.833', '0:00:02.933'], ['0:00:03.000', '0:00:05.333']]]","[['0:00:01.466', '0:00:06.666']]"
3gkf9FluVaU_tail,https://www.youtube.com/watch?v=3gkf9FluVaU,"[['0:00:01.600', '0:00:06.800']]",['A hand with the words peek - a - boo easter bunny nail tutorial.'],[0.463134765625],['desirable'],"[[['0:00:00.000', '0:00:00.133'], ['0:00:00.166', '0:00:01.800'], ['0:00:01.833', '0:00:02.933'], ['0:00:03.000', '0:00:05.333']]]","[['0:00:01.600', '0:00:06.800']]"
3j1Wdc-ymbI_head,https://www.youtube.com/watch?v=3j1Wdc-ymbI,"[['0:00:05.972', '0:00:11.172']]",['A man is holding a coiled cable in his hand and demonstrating how to coil it properly by alternating the direction of the coil.'],[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
3j1Wdc-ymbI_tail,https://www.youtube.com/watch?v=3j1Wdc-ymbI,"[['0:00:48.820', '0:00:54.020']]",['A man is holding a coiled cable in his hand and demonstrating how to coil it properly by alternating the direction of the coil.'],[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
3jazHgOfTfY_head,https://www.youtube.com/watch?v=3jazHgOfTfY,"[['0:00:03.211', '0:00:08.411']]","['A pregnant woman is standing in front of a stainless steel refrigerator, holding a piece of lettuce and a bell pepper. she explains how to keep the vegetables fresh by wrapping them in a paper towel and storing them in a plastic bag or drawer.']",[0.423583984375],['desirable'],"[[['0:00:00.000', '0:00:25.817']]]","[['0:00:03.211', '0:00:08.411']]"
3jazHgOfTfY_tail,https://www.youtube.com/watch?v=3jazHgOfTfY,"[['0:00:23.829', '0:00:29.029']]","['A pregnant woman is standing in front of a stainless steel refrigerator, holding a piece of lettuce and a bell pepper. she explains how to keep the vegetables fresh by wrapping them in a paper towel and storing them in a plastic bag or drawer.']",[0.423583984375],['desirable'],"[[['0:00:00.000', '0:00:25.817']]]","[['0:00:23.829', '0:00:29.029']]"
3pLS16SZIv0_head,https://www.youtube.com/watch?v=3pLS16SZIv0,"[['0:00:05.972', '0:00:11.172']]",['A woman is sitting at a table in a craft store and demonstrating how to make spooky decorations for halloween.'],[0.459228515625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
3pLS16SZIv0_tail,https://www.youtube.com/watch?v=3pLS16SZIv0,"[['0:00:48.820', '0:00:54.020']]",['A woman is sitting at a table in a craft store and demonstrating how to make spooky decorations for halloween.'],[0.459228515625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
3u89RLLri64_head,https://www.youtube.com/watch?v=3u89RLLri64,"[['0:00:05.989', '0:00:11.189']]",['The person is holding an acoustic guitar and demonstrating how to change the middle two strings on the guitar.'],[0.4453125],['desirable'],"[[['0:00:00.000', '0:00:47.997']]]","[['0:00:05.989', '0:00:11.189']]"
