videoID,url,timestamp,caption,matching_score,desirable_filtering,shot_boundary_detection,timestamp_raw
1_6581UXJyk_tail,https://www.youtube.com/watch?v=1_6581UXJyk,"[['0:00:53.458', '0:00:58.658']]",['A building in minecraft with the sky in the background.'],[0.4365234375],['desirable'],"[[['0:00:00.000', '0:00:43.043']]]","[['0:00:53.458', '0:00:58.658']]"
1cLkwCB2K0Q_head,https://www.youtube.com/watch?v=1cLkwCB2K0Q,"[['0:00:15.566', '0:00:20.766']]",['A minecraft game with a green grass field.'],[0.45751953125],['desirable'],"[[['0:00:00.000', '0:00:15.233'], ['0:00:15.266', '0:00:21.166'], ['0:00:21.200', '0:00:27.666'], ['0:00:27.700', '0:00:29.433'], ['0:00:29.466', '0:00:31.366'], ['0:00:31.400', '0:00:33.566'], ['0:00:33.600', '0:00:37.033'], ['0:00:37.066', '0:00:47.966']]]","[['0:00:15.566', '0:00:20.766']]"
1cLkwCB2K0Q_tail,https://www.youtube.com/watch?v=1cLkwCB2K0Q,"[['0:00:58.366', '0:01:03.566']]",['A minecraft game with a green grass field.'],[0.45751953125],['desirable'],"[[['0:00:00.000', '0:00:15.233'], ['0:00:15.266', '0:00:21.166'], ['0:00:21.200', '0:00:27.666'], ['0:00:27.700', '0:00:29.433'], ['0:00:29.466', '0:00:31.366'], ['0:00:31.400', '0:00:33.566'], ['0:00:33.600', '0:00:37.033'], ['0:00:37.066', '0:00:47.966']]]","[['0:00:58.366', '0:01:03.566']]"
1dJom-QH2GQ_head,https://www.youtube.com/watch?v=1dJom-QH2GQ,"[['0:00:05.972', '0:00:11.172']]",['A person is using a blender to make a smoothie in a mug on a stove.'],[0.410400390625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
1dJom-QH2GQ_tail,https://www.youtube.com/watch?v=1dJom-QH2GQ,"[['0:00:48.820', '0:00:54.020']]",['A person is using a blender to make a smoothie in a mug on a stove.'],[0.410400390625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
1jjlnpezvXk_head,https://www.youtube.com/watch?v=1jjlnpezvXk,"[['0:00:05.972', '0:00:11.172']]",['A person standing in a field in minecraft.'],[0.461181640625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
1jjlnpezvXk_tail,https://www.youtube.com/watch?v=1jjlnpezvXk,"[['0:00:48.820', '0:00:54.020']]",['A person standing in a field in minecraft.'],[0.461181640625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
1mpPEwfkIuM_head,https://www.youtube.com/watch?v=1mpPEwfkIuM,"[['0:00:02.000', '0:00:07.200']]",['A woman is making a fruit smoothie in a blender and talking to the camera.'],[0.449462890625],['desirable'],"[[['0:00:00.000', '0:00:16.000']]]","[['0:00:02.000', '0:00:07.200']]"
1mpPEwfkIuM_tail,https://www.youtube.com/watch?v=1mpPEwfkIuM,"[['0:00:12.833', '0:00:18.033']]",['A woman is making a fruit smoothie in a blender and talking to the camera.'],[0.449462890625],['desirable'],"[[['0:00:00.000', '0:00:16.000']]]","[['0:00:12.833', '0:00:18.033']]"
1vQA-7fWMhk_head,https://www.youtube.com/watch?v=1vQA-7fWMhk,"[['0:00:05.964', '0:00:11.164']]",['A screenshot of a minecraft game in the dark.'],[0.449462890625],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:05.964', '0:00:11.164']]"
1vQA-7fWMhk_tail,https://www.youtube.com/watch?v=1vQA-7fWMhk,"[['0:00:48.812', '0:00:54.012']]",['A screenshot of a minecraft game in the dark.'],[0.449462890625],['desirable'],"[[['0:00:00.000', '0:00:48.006']]]","[['0:00:48.812', '0:00:54.012']]"
1xFi7qNnB2Q_head,https://www.youtube.com/watch?v=1xFi7qNnB2Q,"[['0:00:06.000', '0:00:11.200']]",['A minecraft game with a large building in the background.'],[0.4462890625],['desirable'],"[[['0:00:00.000', '0:00:08.233'], ['0:00:08.266', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
1xFi7qNnB2Q_tail,https://www.youtube.com/watch?v=1xFi7qNnB2Q,"[['0:00:48.800', '0:00:54.000']]",['A minecraft game with a large building in the background.'],[0.4462890625],['desirable'],"[[['0:00:00.000', '0:00:08.233'], ['0:00:08.266', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
1xORoREdLb4_head,https://www.youtube.com/watch?v=1xORoREdLb4,"[['0:00:06.000', '0:00:11.200']]",['A man is mixing ingredients in a blender.'],[0.441162109375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
1xORoREdLb4_tail,https://www.youtube.com/watch?v=1xORoREdLb4,"[['0:00:48.800', '0:00:54.000']]",['A man is mixing ingredients in a blender.'],[0.441162109375],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
1yFW-dWtV9U_head,https://www.youtube.com/watch?v=1yFW-dWtV9U,"[['0:00:10.643', '0:00:15.843']]",['A minecraft character standing in front of a house.'],[0.442138671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:10.643', '0:00:15.843']]"
1yFW-dWtV9U_tail,https://www.youtube.com/watch?v=1yFW-dWtV9U,"[['0:00:53.491', '0:00:58.691']]",['A minecraft character standing in front of a house.'],[0.442138671875],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:53.491', '0:00:58.691']]"
1zseITigksg_head,https://www.youtube.com/watch?v=1zseITigksg,"[['0:00:12.379', '0:00:17.579']]",['Two women in aprons standing in front of a blender.'],[0.4404296875],['desirable'],"[[['0:00:00.000', '0:00:37.504'], ['0:00:37.537', '0:00:48.014']]]","[['0:00:12.379', '0:00:17.579']]"
1zseITigksg_tail,https://www.youtube.com/watch?v=1zseITigksg,"[['0:00:55.227', '0:01:00.427']]",['Two women in aprons standing in front of a blender.'],[0.4404296875],['desirable'],"[[['0:00:00.000', '0:00:37.504'], ['0:00:37.537', '0:00:48.014']]]","[['0:00:55.227', '0:01:00.427']]"
21p4od62eo4_head,https://www.youtube.com/watch?v=21p4od62eo4,"[['0:00:11.500', '0:00:16.700']]",['The inside of a building in minecraft.'],[0.47216796875],['desirable'],"[[['0:00:00.000', '0:00:02.466'], ['0:00:02.500', '0:00:03.966'], ['0:00:04.000', '0:00:07.100'], ['0:00:07.133', '0:00:09.600'], ['0:00:09.633', '0:00:13.133'], ['0:00:13.166', '0:00:13.800'], ['0:00:13.833', '0:00:14.000'], ['0:00:14.033', '0:00:15.133'], ['0:00:15.166', '0:00:16.433'], ['0:00:16.466', '0:00:17.833'], ['0:00:17.866', '0:00:18.300'], ['0:00:18.333', '0:00:19.133'], ['0:00:19.166', '0:00:19.433'], ['0:00:19.466', '0:00:24.600'], ['0:00:24.666', '0:00:26.133'], ['0:00:26.166', '0:00:34.400'], ['0:00:34.433', '0:00:44.100'], ['0:00:44.133', '0:00:47.966']]]","[['0:00:11.500', '0:00:16.700']]"
21p4od62eo4_tail,https://www.youtube.com/watch?v=21p4od62eo4,"[['0:00:54.300', '0:00:59.500']]",['The inside of a building in minecraft.'],[0.47216796875],['desirable'],"[[['0:00:00.000', '0:00:02.466'], ['0:00:02.500', '0:00:03.966'], ['0:00:04.000', '0:00:07.100'], ['0:00:07.133', '0:00:09.600'], ['0:00:09.633', '0:00:13.133'], ['0:00:13.166', '0:00:13.800'], ['0:00:13.833', '0:00:14.000'], ['0:00:14.033', '0:00:15.133'], ['0:00:15.166', '0:00:16.433'], ['0:00:16.466', '0:00:17.833'], ['0:00:17.866', '0:00:18.300'], ['0:00:18.333', '0:00:19.133'], ['0:00:19.166', '0:00:19.433'], ['0:00:19.466', '0:00:24.600'], ['0:00:24.666', '0:00:26.133'], ['0:00:26.166', '0:00:34.400'], ['0:00:34.433', '0:00:44.100'], ['0:00:44.133', '0:00:47.966']]]","[['0:00:54.300', '0:00:59.500']]"
25xOYihoyGE_head,https://www.youtube.com/watch?v=25xOYihoyGE,"[['0:00:06.000', '0:00:11.200']]",['A person is mixing ingredients in a blender.'],[0.44970703125],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:06.000', '0:00:11.200']]"
25xOYihoyGE_tail,https://www.youtube.com/watch?v=25xOYihoyGE,"[['0:00:48.800', '0:00:54.000']]",['A person is mixing ingredients in a blender.'],[0.44970703125],['desirable'],"[[['0:00:00.000', '0:00:47.960']]]","[['0:00:48.800', '0:00:54.000']]"
26kwABtgUYo_head,https://www.youtube.com/watch?v=26kwABtgUYo,"[['0:00:05.972', '0:00:11.172']]",['The player is in a minecraft game and they are walking through an underground mine.'],[0.478271484375],['desirable'],"[[['0:00:00.000', '0:00:04.804'], ['0:00:04.838', '0:00:12.278'], ['0:00:12.312', '0:00:21.021'], ['0:00:21.054', '0:00:31.531'], ['0:00:31.564', '0:00:33.366'], ['0:00:33.400', '0:00:35.835'], ['0:00:35.869', '0:00:37.837'], ['0:00:37.871', '0:00:40.673'], ['0:00:40.707', '0:00:46.312'], ['0:00:46.346', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
26kwABtgUYo_tail,https://www.youtube.com/watch?v=26kwABtgUYo,"[['0:00:48.820', '0:00:54.020']]",['The player is in a minecraft game and they are walking through an underground mine.'],[0.478271484375],['desirable'],"[[['0:00:00.000', '0:00:04.804'], ['0:00:04.838', '0:00:12.278'], ['0:00:12.312', '0:00:21.021'], ['0:00:21.054', '0:00:31.531'], ['0:00:31.564', '0:00:33.366'], ['0:00:33.400', '0:00:35.835'], ['0:00:35.869', '0:00:37.837'], ['0:00:37.871', '0:00:40.673'], ['0:00:40.707', '0:00:46.312'], ['0:00:46.346', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
2HILvF0YRw0_head,https://www.youtube.com/watch?v=2HILvF0YRw0,"[['0:00:05.466', '0:00:10.666']]",['A person is using a blender to make a pink foam.'],[0.428466796875],['desirable'],"[[['0:00:00.000', '0:00:31.366']]]","[['0:00:05.466', '0:00:10.666']]"
2HILvF0YRw0_tail,https://www.youtube.com/watch?v=2HILvF0YRw0,"[['0:00:31.666', '0:00:36.866']]",['A person is using a blender to make a pink foam.'],[0.428466796875],['desirable'],"[[['0:00:00.000', '0:00:31.366']]]","[['0:00:31.666', '0:00:36.866']]"
2HyFmi2Sa4w_head,https://www.youtube.com/watch?v=2HyFmi2Sa4w,"[['0:00:01.468', '0:00:06.668']]",['A woman standing next to a blender on a counter.'],[0.413330078125],['desirable'],"[[['0:00:00.000', '0:00:11.945']]]","[['0:00:01.468', '0:00:06.668']]"
2HyFmi2Sa4w_tail,https://www.youtube.com/watch?v=2HyFmi2Sa4w,"[['0:00:08.246', '0:00:13.446']]",['A woman standing next to a blender on a counter.'],[0.413330078125],['desirable'],"[[['0:00:00.000', '0:00:11.945']]]","[['0:00:08.246', '0:00:13.446']]"
2JdhxtzcxFo_head,https://www.youtube.com/watch?v=2JdhxtzcxFo,"[['0:00:06.506', '0:00:11.706']]",['The player is in a minecraft game and they are building a factory.'],[0.4736328125],['desirable'],"[[['0:00:00.000', '0:00:12.579'], ['0:00:12.612', '0:00:20.353'], ['0:00:20.387', '0:00:48.014']]]","[['0:00:06.506', '0:00:11.706']]"
2JdhxtzcxFo_tail,https://www.youtube.com/watch?v=2JdhxtzcxFo,"[['0:00:49.354', '0:00:54.554']]",['The player is in a minecraft game and they are building a factory.'],[0.4736328125],['desirable'],"[[['0:00:00.000', '0:00:12.579'], ['0:00:12.612', '0:00:20.353'], ['0:00:20.387', '0:00:48.014']]]","[['0:00:49.354', '0:00:54.554']]"
2KO64Mc77u0_head,https://www.youtube.com/watch?v=2KO64Mc77u0,"[['0:00:05.972', '0:00:11.172']]",['A woman in red apron is using a blender on a table.'],[0.44140625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
2KO64Mc77u0_tail,https://www.youtube.com/watch?v=2KO64Mc77u0,"[['0:00:48.820', '0:00:54.020']]",['A woman in red apron is using a blender on a table.'],[0.44140625],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
2Mc5CuT6sho_head,https://www.youtube.com/watch?v=2Mc5CuT6sho,"[['0:00:01.316', '0:00:06.516']]",['The player is mining in a minecraft game.'],[0.44873046875],['desirable'],"[[['0:00:00.000', '0:00:10.633']]]","[['0:00:01.316', '0:00:06.516']]"
2Mc5CuT6sho_tail,https://www.youtube.com/watch?v=2Mc5CuT6sho,"[['0:00:06.766', '0:00:11.966']]",['The player is mining in a minecraft game.'],[0.44873046875],['desirable'],"[[['0:00:00.000', '0:00:10.633']]]","[['0:00:06.766', '0:00:11.966']]"
2OOJ--D2vko_head,https://www.youtube.com/watch?v=2OOJ--D2vko,"[['0:00:08.041', '0:00:13.241']]",['A rainbow in a minecraft game.'],[0.4560546875],['desirable'],"[[['0:00:00.000', '0:00:37.203'], ['0:00:37.237', '0:00:48.014']]]","[['0:00:08.041', '0:00:13.241']]"
2OOJ--D2vko_tail,https://www.youtube.com/watch?v=2OOJ--D2vko,"[['0:00:50.889', '0:00:56.089']]",['A rainbow in a minecraft game.'],[0.4560546875],['desirable'],"[[['0:00:00.000', '0:00:37.203'], ['0:00:37.237', '0:00:48.014']]]","[['0:00:50.889', '0:00:56.089']]"
2VHa7atbmQ4_head,https://www.youtube.com/watch?v=2VHa7atbmQ4,"[['0:00:24.224', '0:00:29.424']]",['The player is in a minecraft game and they are mining blocks of dirt to obtain resources.'],[0.46142578125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:16.182'], ['0:00:16.216', '0:00:26.860'], ['0:00:26.893', '0:00:44.110'], ['0:00:44.144', '0:00:48.014']]]","[['0:00:24.224', '0:00:29.424']]"
2VHa7atbmQ4_tail,https://www.youtube.com/watch?v=2VHa7atbmQ4,"[['0:01:07.072', '0:01:12.272']]",['The player is in a minecraft game and they are mining blocks of dirt to obtain resources.'],[0.46142578125],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:16.182'], ['0:00:16.216', '0:00:26.860'], ['0:00:26.893', '0:00:44.110'], ['0:00:44.144', '0:00:48.014']]]","[['0:01:07.072', '0:01:12.272']]"
2Y-7VQS8lec_head,https://www.youtube.com/watch?v=2Y-7VQS8lec,"[['0:00:06.000', '0:00:11.200']]","['The player is in a minecraft game and they are walking through a field of crops, using a torch to light the way.']",[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:24.616'], ['0:00:24.633', '0:00:25.850'], ['0:00:25.866', '0:00:47.983']]]","[['0:00:06.000', '0:00:11.200']]"
2Y-7VQS8lec_tail,https://www.youtube.com/watch?v=2Y-7VQS8lec,"[['0:00:48.800', '0:00:54.000']]","['The player is in a minecraft game and they are walking through a field of crops, using a torch to light the way.']",[0.476318359375],['desirable'],"[[['0:00:00.000', '0:00:24.616'], ['0:00:24.633', '0:00:25.850'], ['0:00:25.866', '0:00:47.983']]]","[['0:00:48.800', '0:00:54.000']]"
2YJZ_5pKuWk_head,https://www.youtube.com/watch?v=2YJZ_5pKuWk,"[['0:00:05.972', '0:00:11.172']]",['A minecraft game with a green field and a tree in the background.'],[0.47021484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
2YJZ_5pKuWk_tail,https://www.youtube.com/watch?v=2YJZ_5pKuWk,"[['0:00:48.820', '0:00:54.020']]",['A minecraft game with a green field and a tree in the background.'],[0.47021484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
2d3ioMrF6SA_head,https://www.youtube.com/watch?v=2d3ioMrF6SA,"[['0:00:21.133', '0:00:26.333']]",['A minecraft video game with people walking on the street.'],[0.48681640625],['desirable'],"[[['0:00:00.000', '0:00:22.500'], ['0:00:22.533', '0:00:47.966']]]","[['0:00:21.133', '0:00:26.333']]"
2d3ioMrF6SA_tail,https://www.youtube.com/watch?v=2d3ioMrF6SA,"[['0:01:03.933', '0:01:09.133']]",['A minecraft video game with people walking on the street.'],[0.48681640625],['desirable'],"[[['0:00:00.000', '0:00:22.500'], ['0:00:22.533', '0:00:47.966']]]","[['0:01:03.933', '0:01:09.133']]"
2h4sWB9WewQ_head,https://www.youtube.com/watch?v=2h4sWB9WewQ,"[['0:00:18.000', '0:00:23.200']]",['A 3d rendering of a block of concrete on a blue background.'],[0.463134765625],['desirable'],"[[['0:00:00.000', '0:00:24.133']]]","[['0:00:18.000', '0:00:23.200']]"
2h4sWB9WewQ_tail,https://www.youtube.com/watch?v=2h4sWB9WewQ,"[['0:00:36.966', '0:00:42.166']]",['A 3d rendering of a block of concrete on a blue background.'],[0.463134765625],['desirable'],"[[['0:00:00.000', '0:00:24.133']]]","[['0:00:36.966', '0:00:42.166']]"
2jYKCQ1njRY_head,https://www.youtube.com/watch?v=2jYKCQ1njRY,"[['0:00:05.972', '0:00:11.172']]",['A person mixing ingredients in a blender on a counter.'],[0.46484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
2jYKCQ1njRY_tail,https://www.youtube.com/watch?v=2jYKCQ1njRY,"[['0:00:48.820', '0:00:54.020']]",['A person mixing ingredients in a blender on a counter.'],[0.46484375],['desirable'],"[[['0:00:00.000', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
2ka0kAJiY3I_head,https://www.youtube.com/watch?v=2ka0kAJiY3I,"[['0:00:12.721', '0:00:17.921']]","['The user is playing a video game called minecraft, in which they explore a village at night.']",[0.447998046875],['desirable'],"[[['0:00:00.000', '0:00:06.089'], ['0:00:06.131', '0:00:08.925'], ['0:00:08.967', '0:00:10.427'], ['0:00:10.468', '0:00:41.958'], ['0:00:42.000', '0:00:48.006']]]","[['0:00:12.721', '0:00:17.921']]"
2ka0kAJiY3I_tail,https://www.youtube.com/watch?v=2ka0kAJiY3I,"[['0:00:55.569', '0:01:00.769']]","['The user is playing a video game called minecraft, in which they explore a village at night.']",[0.447998046875],['desirable'],"[[['0:00:00.000', '0:00:06.089'], ['0:00:06.131', '0:00:08.925'], ['0:00:08.967', '0:00:10.427'], ['0:00:10.468', '0:00:41.958'], ['0:00:42.000', '0:00:48.006']]]","[['0:00:55.569', '0:01:00.769']]"
2u8MzFwzAZE_head,https://www.youtube.com/watch?v=2u8MzFwzAZE,"[['0:00:06.000', '0:00:11.200']]",['A man in a red plaid shirt preparing food in a blender.'],[0.464111328125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
2u8MzFwzAZE_tail,https://www.youtube.com/watch?v=2u8MzFwzAZE,"[['0:00:48.800', '0:00:54.000']]",['A man in a red plaid shirt preparing food in a blender.'],[0.464111328125],['desirable'],"[[['0:00:00.000', '0:00:47.966']]]","[['0:00:48.800', '0:00:54.000']]"
2w2czxVWDDA_head,https://www.youtube.com/watch?v=2w2czxVWDDA,"[['0:00:05.972', '0:00:11.172']]",['The inside of a minecraft building.'],[0.451416015625],['desirable'],"[[['0:00:00.000', '0:00:01.134'], ['0:00:01.167', '0:00:02.135'], ['0:00:02.168', '0:00:02.235'], ['0:00:02.268', '0:00:03.136'], ['0:00:03.169', '0:00:03.937'], ['0:00:03.970', '0:00:04.637'], ['0:00:04.671', '0:00:10.944'], ['0:00:10.977', '0:00:12.045'], ['0:00:12.078', '0:00:14.647'], ['0:00:14.681', '0:00:17.550'], ['0:00:17.584', '0:00:19.652'], ['0:00:19.686', '0:00:19.953'], ['0:00:19.986', '0:00:21.154'], ['0:00:21.187', '0:00:22.455'], ['0:00:22.489', '0:00:26.760'], ['0:00:26.793', '0:00:27.527'], ['0:00:27.560', '0:00:28.428'], ['0:00:28.461', '0:00:30.730'], ['0:00:30.764', '0:00:32.232'], ['0:00:32.265', '0:00:36.536'], ['0:00:36.569', '0:00:44.644'], ['0:00:44.677', '0:00:48.014']]]","[['0:00:05.972', '0:00:11.172']]"
2w2czxVWDDA_tail,https://www.youtube.com/watch?v=2w2czxVWDDA,"[['0:00:48.820', '0:00:54.020']]",['The inside of a minecraft building.'],[0.451416015625],['desirable'],"[[['0:00:00.000', '0:00:01.134'], ['0:00:01.167', '0:00:02.135'], ['0:00:02.168', '0:00:02.235'], ['0:00:02.268', '0:00:03.136'], ['0:00:03.169', '0:00:03.937'], ['0:00:03.970', '0:00:04.637'], ['0:00:04.671', '0:00:10.944'], ['0:00:10.977', '0:00:12.045'], ['0:00:12.078', '0:00:14.647'], ['0:00:14.681', '0:00:17.550'], ['0:00:17.584', '0:00:19.652'], ['0:00:19.686', '0:00:19.953'], ['0:00:19.986', '0:00:21.154'], ['0:00:21.187', '0:00:22.455'], ['0:00:22.489', '0:00:26.760'], ['0:00:26.793', '0:00:27.527'], ['0:00:27.560', '0:00:28.428'], ['0:00:28.461', '0:00:30.730'], ['0:00:30.764', '0:00:32.232'], ['0:00:32.265', '0:00:36.536'], ['0:00:36.569', '0:00:44.644'], ['0:00:44.677', '0:00:48.014']]]","[['0:00:48.820', '0:00:54.020']]"
3-SarWpbEz0_head,https://www.youtube.com/watch?v=3-SarWpbEz0,"[['0:00:06.000', '0:00:11.200']]",['A computer screen showing a minecraft game.'],[0.47021484375],['0_low_desirable_score'],"[[['0:00:00.000', '0:00:01.900'], ['0:00:01.933', '0:00:02.533'], ['0:00:02.566', '0:00:02.766'], ['0:00:02.800', '0:00:05.866'], ['0:00:05.900', '0:00:06.633'], ['0:00:06.666', '0:00:09.333'], ['0:00:09.366', '0:00:10.766'], ['0:00:10.800', '0:00:11.066'], ['0:00:11.100', '0:00:16.866'], ['0:00:16.900', '0:00:19.100'], ['0:00:19.133', '0:00:20.400'], ['0:00:20.433', '0:00:21.700'], ['0:00:21.733', '0:00:22.233'], ['0:00:22.266', '0:00:24.000'], ['0:00:24.033', '0:00:27.333'], ['0:00:27.366', '0:00:29.000'], ['0:00:29.033', '0:00:31.133'], ['0:00:31.166', '0:00:31.500'], ['0:00:31.533', '0:00:31.666'], ['0:00:31.700', '0:00:32.133'], ['0:00:32.166', '0:00:34.233'], ['0:00:34.266', '0:00:34.433'], ['0:00:34.466', '0:00:37.466'], ['0:00:37.500', '0:00:39.733'], ['0:00:39.766', '0:00:44.200'], ['0:00:44.233', '0:00:46.233'], ['0:00:46.266', '0:00:47.800'], ['0:00:47.833', '0:00:47.966']]]","[['0:00:06.000', '0:00:11.200']]"
